"sid","uid","bid","summary","created_at","updated_at","deleted","deleted_time","current_goal","current_step","goal_completed"
"Sb8b3b8d-3f4a-4d0a-a638-a09898dceaf5","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-86IPT4IBM4","빵집 이름 아이디어 제안","2026-02-02 08:22:11.799298","2026-02-02 08:22:14.990631",False,NULL,NULL,NULL,False
"Sb0918d3-cfe8-405c-8d01-5ca8968da8da","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-YQNTKC1VKY","빵집 이름 아이디어 제안","2026-02-02 08:22:20.979598","2026-02-02 08:22:23.83615",False,NULL,NULL,NULL,False
"S7d2b860-41e6-45c4-816d-45e7f6f4974f","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-J1Q65PCW2W","도넛의 여왕 빵집 이름 아이디어","2026-02-02 08:22:31.803228","2026-02-02 08:22:34.3324",False,NULL,NULL,NULL,False
"S47220b4-1e53-4907-929c-a033a17a1439","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-8CR122RDKV","빵집 이름 짓기 아이디어와 팁","2026-02-02 08:22:39.24483","2026-02-02 08:22:42.164331",False,NULL,NULL,NULL,False
"Sbdb2207-0996-4346-a1be-bd365683f69e","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-W37DEY3H71","망원동 빵대장 빵집 이름 문의","2026-02-02 08:22:54.044307","2026-02-02 08:22:57.096705",False,NULL,NULL,NULL,False
"S3a41f91-6862-425c-97df-9f3bce37d7e4","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-VGNSO8N9JV","빵집 이름 아이디어 제안","2026-02-02 08:23:03.090799","2026-02-02 08:23:05.961271",False,NULL,NULL,NULL,False
"Sed5f40f-1f6a-4299-96eb-57ea60c55a4a","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-DD7EHS3YVN","명품 밀푀유 빵집 이름 아이디어","2026-02-02 08:23:13.160986","2026-02-02 08:23:16.551859",False,NULL,NULL,NULL,False
"S718b301-4096-452d-8492-3b489ca3e5f0","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-1YYNW107JN","빵집 이름 아이디어 제안","2026-02-02 08:23:22.047778","2026-02-02 08:23:24.914668",False,NULL,NULL,NULL,False
"S451b61d-d3a0-4ccb-b87a-77fdc4e63cf2","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-5S5YP20R80","북한산 정상 빵집 이름 문의","2026-02-02 08:23:37.129198","2026-02-02 08:23:40.180184",False,NULL,NULL,NULL,False
"S8ac9aff-d5dd-414f-af34-7bd428e25df7","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-1MVJ6I2K29","빵집 이름 아이디어 제안","2026-02-02 08:23:50.249033","2026-02-02 08:23:53.957863",False,NULL,NULL,NULL,False
"Sfd0f98a-f491-4682-a185-7322668701c5","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-V5C1LRVCEF","성수동 수제빵 매장 이름 추천","2026-02-02 08:24:02.268865","2026-02-02 08:24:05.015661",False,NULL,NULL,NULL,False
"S62c1e00-e8b1-4a8c-a531-5cbd0b369b27","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-7WSC2IM6XX","세종맘 핫플 빵집 이름 문의","2026-02-02 08:24:14.418854","2026-02-02 08:24:17.555573",False,NULL,NULL,NULL,False
"Sc14ec6b-6384-4306-a1ac-6534580decef","A-f2221125-65e3-4570-aa9c-f2cda4058cd5","C-CHJB-2USPX2HKZU","홍대 터줏대감 빵집 이름 추천","2026-02-02 08:24:46.367607","2026-02-02 08:24:49.830328",False,NULL,NULL,NULL,False
"S505ca70-e745-4f82-bf8b-44b866fb4bf7","A-b277eadb-0477-4ad0-83bd-d9efec30a02f","C-CHJB-8D145EK61O",NULL,"2026-02-02 09:45:41.142595","2026-02-02 09:45:41.142598",False,NULL,NULL,NULL,False
"S348bf89-09fb-457a-8078-9e02edf854d2","A-eeda63c5-6089-4c4f-9e01-e7a696d6849a","C-CHJB-1JPQ9IW0P2",NULL,"2026-02-02 10:11:40.191938","2026-02-02 10:11:40.191941",False,NULL,NULL,NULL,False
"S69104fa-d4f3-41e6-813c-8f5a32e1760b","A-eeda63c5-6089-4c4f-9e01-e7a696d6849a","C-CHJB-LS1ORXE8ES",NULL,"2026-02-02 10:12:08.886279","2026-02-02 10:12:08.886284",False,NULL,NULL,NULL,False
"Sb72e55b-d17b-4256-a55b-e015b2213a75","A-8d63b12e-6461-4970-9b93-be7f2a0e62c8","C-CHJB-LS1ORXE8ES","프랑스 제과 경험에 대한 질문","2026-02-02 10:14:18.111569","2026-02-02 10:14:32.040993",False,NULL,NULL,NULL,False
"Sb3bedb7-9c1f-4504-8a60-8490d94bd37c","A-8d63b12e-6461-4970-9b93-be7f2a0e62c8","C-CHJB-1JPQ9IW0P2","프랑스어 구사 여부 질문","2026-02-02 10:15:22.515288","2026-02-02 10:15:34.345013",False,NULL,NULL,NULL,False
"S7312288-8639-463b-a3bd-7db6faebdffd","A-0ae07e72-a4c7-489d-b27e-e79687728367","C-CHJB-LS1ORXE8ES",NULL,"2026-02-02 10:53:25.226157","2026-02-02 10:53:25.226161",False,NULL,NULL,NULL,False
"Sd8d327e-6d0c-4820-a134-1b66948a55eb","A-3caa51aa-ec35-4135-9ea6-36c99bfa31a6","C-CHJB-DBMMF4P7XM","방배동 근처 빵집 추천 요청","2026-02-02 10:57:44.676497","2026-02-02 10:58:52.873069",False,NULL,NULL,NULL,False
"S2259d5e-73db-45f7-bddc-eac625472267","A-56292d46-9753-4c07-b57b-89406f68b27a","C-CHJB-QD7VRS73WU",NULL,"2026-02-02 11:35:37.909371","2026-02-02 11:35:37.909375",False,NULL,NULL,NULL,False
"S635ac50-8f50-483f-a6df-953ce1fb0472","A-b2c98812-672e-46b7-8ea2-49306720d2ca","C-CHJB-ATP64DLQVZ",NULL,"2026-02-02 11:45:26.604573","2026-02-02 11:45:26.604577",False,NULL,NULL,NULL,False
"Sc9f0270-c03f-42af-91f6-75bc610157f2","A-fc1be754-5acf-4ac5-9405-1fa8fa84abf8","C-CHJB-2USPX2HKZU","두쫀쿠 레시피 안내 요청","2026-02-02 11:54:29.185432","2026-02-02 11:54:52.983023",False,NULL,NULL,NULL,False
"S1606c02-4ed1-4c1e-89c8-7648bd2b7bd5","A-fc1be754-5acf-4ac5-9405-1fa8fa84abf8","C-CHJB-OREGO71G0R","오페라 케이크 특징과 조리법 설명","2026-02-02 11:56:50.267437","2026-02-02 11:57:01.210421",False,NULL,NULL,NULL,False
"S2708049-5cc7-4d90-8161-16bb839cd724","A-109795b0-eec6-4732-98c1-e4f0eaa38178","C-CHJB-1JPQ9IW0P2","프랑스 체류 기간에 대한 질문","2026-02-02 12:08:34.233356","2026-02-02 17:31:32.586491",False,NULL,NULL,NULL,False
"S043e142-04e8-4a8d-b3df-ae9cf16aa1db","A-6166c42e-3252-4e67-b3bd-b89f63469309","C-CHJB-1YYNW107JN",NULL,"2026-02-02 13:01:45.673734","2026-02-02 13:01:45.673739",False,NULL,NULL,NULL,False
"S03cf91f-c2e3-4db2-8858-b48ff81ffb91","A-81af1cca-c62e-4e57-81ae-ae1c30984d8a","C-CHJB-I5P9AL8243","1억의 의미와 가치","2026-02-02 13:02:11.177014","2026-02-02 13:03:01.092948",False,NULL,NULL,NULL,False
"Sa474eac-cc77-4f1d-b254-08e9613211d6","A-b8f88159-5c95-4853-9125-ea605e29176f","C-CHJB-VEN4UZKS6B",NULL,"2026-02-02 13:37:20.949737","2026-02-02 13:37:20.94974",False,NULL,NULL,NULL,False
"Sf63b3c4-280c-476d-aea1-3cf8611ee91d","A-be5286ba-4087-4058-bf74-e82cf8e08dc7","C-CHJB-2USPX2HKZU","맛난 빵 추천 요청","2026-02-02 14:00:43.775138","2026-02-02 14:00:52.962118",False,NULL,NULL,NULL,False
"S9f31abe-6d66-4be2-9a97-955c197ff0a3","A-bbb839f4-ccd2-4f6c-80b3-2d01d362375c","C-CHJB-QD7VRS73WU",NULL,"2026-02-02 14:03:13.216067","2026-02-02 14:03:13.216071",False,NULL,NULL,NULL,False
"Scab3f47-98f9-4e66-b10c-10f5b93c6f89","A-91a864d8-bd7e-4b67-bdaf-e6ee77092b6b","C-CHJB-LS1ORXE8ES",NULL,"2026-02-02 14:20:06.526984","2026-02-02 14:20:06.526988",False,NULL,NULL,NULL,False
"Sc8db4cd-e175-4ae3-a00a-a8a1fc3512f6","A-78a01e89-f4d2-49ad-96f8-7e1887d7f0ee","C-CHJB-ML0Z1N7MBZ","타르트 맛과 응원 메시지","2026-02-02 14:23:56.615149","2026-02-02 14:24:18.099164",False,NULL,NULL,NULL,False
"Sad3aeec-d639-4c6d-bedf-befbaf47ccd0","A-3471c9a9-c7ef-4b0c-afae-0e850a94b4bb","C-CHJB-IUGNJKJQLP",NULL,"2026-02-02 23:57:22.649297","2026-02-02 23:57:22.649301",False,NULL,NULL,NULL,False
"S997037d-c7f2-46fe-b335-e812847ae041","A-411c77d7-d7c1-469c-87ae-3c0d2224f93b","C-CHJB-IUGNJKJQLP",NULL,"2026-02-03 00:10:51.995519","2026-02-03 00:10:51.995523",False,NULL,NULL,NULL,False
"Sa35e651-8c6b-42cd-9df1-b94636aaca53","A-BA01YUWGRV","C-CHJB-26H9PNIJ2I","안녕하세요 인사 및 질문 세션","2026-02-03 01:21:00.194138","2026-02-03 01:21:12.899635",False,NULL,NULL,NULL,False
"Sb682d22-2d9d-46b0-8e0a-71b87aaf14d0","A-e18602b5-65fe-4c41-a1f1-6735c6c75502","C-CHJB-UXI10P8GH2","챗봇 이름에 대한 질문","2026-02-03 01:33:08.061942","2026-02-03 01:33:15.76613",False,NULL,NULL,NULL,False
"S83c2747-ed43-4ad7-baca-1fd27a86014f","A-adefa039-7151-4677-a618-d1d0815c02ac","C-CHJB-2E64X76EXC","유명세에 대한 고민과 제과제빵 운영","2026-02-03 01:38:13.378154","2026-02-03 01:38:23.540125",False,NULL,NULL,NULL,False
"Sec02fed-dfce-4037-8041-2a8774e14b14","A-8688abc3-383a-440b-938d-f69d8e519022","C-CHJB-ATP64DLQVZ",NULL,"2026-02-03 01:40:38.56204","2026-02-03 01:40:38.562044",False,NULL,NULL,NULL,False
"S5bc8a35-5607-4c85-a3ff-7647c9c63ed0","A-8688abc3-383a-440b-938d-f69d8e519022","C-CHJB-1YYNW107JN",NULL,"2026-02-03 01:40:54.512739","2026-02-03 01:40:54.512743",False,NULL,NULL,NULL,False
"S01d116c-878c-441e-9995-7bd32a41af97","A-8688abc3-383a-440b-938d-f69d8e519022","C-CHJB-UAD6RMUYOJ",NULL,"2026-02-03 01:41:05.680203","2026-02-03 01:41:05.680206",False,NULL,NULL,NULL,False
"S90e9bac-1aa3-48ca-b7fa-f0fab6a132c6","A-8688abc3-383a-440b-938d-f69d8e519022","C-CHJB-IUGNJKJQLP",NULL,"2026-02-03 01:42:26.516553","2026-02-03 01:42:26.516557",False,NULL,NULL,NULL,False
"S3cf0850-bcf9-4098-a1c1-f7e8dac291c1","A-8688abc3-383a-440b-938d-f69d8e519022","C-CHJB-2USPX2HKZU",NULL,"2026-02-03 01:42:38.524865","2026-02-03 01:42:38.524869",False,NULL,NULL,NULL,False
"S6acfc4f-60f3-4f9e-a0ef-f246ddc9bbe9","A-8688abc3-383a-440b-938d-f69d8e519022","C-CHJB-CMLYSRCY85",NULL,"2026-02-03 01:42:49.713453","2026-02-03 01:42:49.713456",False,NULL,NULL,NULL,False
"S5a3e4f4-472c-4972-810e-669f16c26ae4","A-8688abc3-383a-440b-938d-f69d8e519022","C-CHJB-FHA7WXK79V",NULL,"2026-02-03 01:42:59.846565","2026-02-03 01:42:59.846569",False,NULL,NULL,NULL,False
"S9441cbf-3aef-462d-9af9-dcc9afa1363b","A-cddec65c-01da-4cd6-85e8-1dc0f2ae600c","C-CHJB-1JPQ9IW0P2","파리지엔느 셰프의 거주지 질문","2026-02-03 02:16:12.775105","2026-02-03 02:16:24.126194",False,NULL,NULL,NULL,False
"Sb292093-5ab7-43a7-810e-8d71aaff378c","A-97bac407-d22e-47a3-84f6-5d525e785b19","C-CHJB-26H9PNIJ2I","주전공에 대한 질문","2026-02-03 02:32:45.231744","2026-02-03 02:33:06.126204",False,NULL,NULL,NULL,False
"Sa00806e-2410-4697-92bc-2be3b9980792","A-2082e331-c238-438a-ae13-ab66ef515fc9","C-CHJB-PKB9RGZAVT",NULL,"2026-02-03 02:34:02.541209","2026-02-03 02:34:02.541212",False,NULL,NULL,NULL,False
"S2dd70ae-2443-4c34-a392-f6423a536e27","A-d776f618-79a8-44c9-b2e2-50180e077405","C-CHJB-6Y9RDDXSXL","추천 빵 레시피 문의","2026-02-03 03:13:45.901894","2026-02-03 03:14:07.605594",False,NULL,NULL,NULL,False
"S142d756-f8ca-4b0e-b9bf-27c0772f43a4","A-8ea00f39-ebdb-48fb-87ec-84c2d40fd2cb","C-CHJB-H0JWSWOX8K","안녕하세요 흑백 파티시에 챗봇과의 대화","2026-02-03 04:20:38.884162","2026-02-03 04:20:48.280693",False,NULL,NULL,NULL,False
"S016707c-1241-4806-b8aa-f6e7de616a7f","A-ac68cf95-64e8-40be-9df7-eeaa6c9708b0","C-CHJB-YMYUB421E0","여수 오 마이 갓 팬입니다","2026-02-03 04:29:36.235901","2026-02-03 04:29:44.138655",False,NULL,NULL,NULL,False
"S7cda7c6-fe71-403a-862d-78dcfc812539","A-ed4c10fd-b82b-4c2f-b6af-2fc2c0147c29","C-CHJB-PKX4SZVGZD","100% 우리밀 사용 여부 확인","2026-02-03 04:50:28.806497","2026-02-03 04:51:04.222076",False,NULL,NULL,NULL,False
"S92d7e5f-1cc0-41c0-aebc-ad3bae2a9366","A-5bb3a711-c93c-4ee8-881f-6693e4525880","C-CHJB-CXFYVL1NYJ","반가워요 괴짜 파티시에와의 대화","2026-02-03 05:01:35.679396","2026-02-03 05:01:37.608389",False,NULL,NULL,NULL,False
"Sda6dc5b-35dc-4924-8671-1ba66ccd5aeb","A-c0bd8133-d921-44b3-a9b4-804ca0b80455","C-CHJB-QD7VRS73WU","광장시장 갈릭 여신 위치 안내","2026-02-03 05:01:37.720175","2026-02-03 05:02:13.203025",False,NULL,NULL,NULL,False
"Sd62dc7c-4c3e-4110-9ee6-d1dce3c1be4e","A-19a87dd8-1ff0-4fab-bd5c-045425520f55","C-CHJB-I5P9AL8243","경주에서 사업 시작 이유","2026-02-03 05:23:48.661428","2026-02-12 06:19:41.850947",False,NULL,NULL,NULL,False
"S530823b-e559-44d9-bc16-65380a81f149","A-5521dd38-0eb0-4293-aea9-7bc09d777a3f","C-CHJB-Z4IIJTD295",NULL,"2026-02-03 05:32:44.685666","2026-02-03 05:32:44.68567",False,NULL,NULL,NULL,False
"S5c9ca08-dce8-4814-9e04-3ed28cf5734b","A-2544bee0-ea18-4c96-a374-31247b6f0a29","C-CHJB-20M2X0CNFK","안녕하세요 인사와 프렌치 제빵사 대화","2026-02-03 05:38:06.751233","2026-02-03 05:38:17.576642",False,NULL,NULL,NULL,False
"S4bfa744-95a2-43bd-8b48-61f1b411405a","A-5b4a65e0-2fc3-4a31-85a1-0c1c4fa74c5f","C-CHJB-QD7VRS73WU",NULL,"2026-02-03 05:54:06.978836","2026-02-03 05:54:06.978839",False,NULL,NULL,NULL,False
"S5522b47-1fd5-4dc1-9d73-41051724600b","A-895fc795-fec2-48f5-aea5-0f5ed108dc02","C-CHJB-C7EXVK2RFJ","아떼 메뉴 추천 요청","2026-02-03 05:56:42.107818","2026-02-03 05:56:57.075269",False,NULL,NULL,NULL,False
"Sf39d36b-e261-4b6f-bc94-bc2784bcd798","A-5HKAOF4VY9","C-CHJB-UXI10P8GH2","베이킹 티처 본명 질문","2026-02-03 07:12:25.09532","2026-02-04 09:39:31.990707",False,NULL,NULL,NULL,False
"S82b76da-c47a-4421-8ae2-de0b36132585","A-8688abc3-383a-440b-938d-f69d8e519022","C-CHJB-Z4IIJTD295",NULL,"2026-02-03 07:17:14.129275","2026-02-03 07:17:14.129279",False,NULL,NULL,NULL,False
"S0f35eba-283e-4358-9432-8ce4a3058159","A-84c1b184-46c4-4eca-950d-72f675002fdd","C-CHJB-8CR122RDKV",NULL,"2026-02-03 07:21:26.852282","2026-02-03 07:21:26.852286",False,NULL,NULL,NULL,False
"S539970b-32da-4d8f-80c3-80554d4d0d6d","A-84c1b184-46c4-4eca-950d-72f675002fdd","C-CHJB-CM2WMYQ1EZ",NULL,"2026-02-03 07:21:31.195958","2026-02-03 07:21:31.195962",False,NULL,NULL,NULL,False
"S9937225-7644-4d49-91d5-7dedefe88abe","A-84c1b184-46c4-4eca-950d-72f675002fdd","C-CHJB-W37DEY3H71",NULL,"2026-02-03 07:21:35.130921","2026-02-03 07:21:35.130924",False,NULL,NULL,NULL,False
"S44a43b5-5d0a-48b9-9d8e-426edba06e5d","A-84c1b184-46c4-4eca-950d-72f675002fdd","C-CHJB-VGNSO8N9JV",NULL,"2026-02-03 07:21:40.238791","2026-02-03 07:21:40.238795",False,NULL,NULL,NULL,False
"S53bcccc-9424-4ead-ab66-90a1ecf88917","A-84c1b184-46c4-4eca-950d-72f675002fdd","C-CHJB-DD7EHS3YVN",NULL,"2026-02-03 07:21:43.918212","2026-02-03 07:21:43.918216",False,NULL,NULL,NULL,False
"S84e9eab-03be-4c30-bc9e-8f127da07dcc","A-84c1b184-46c4-4eca-950d-72f675002fdd","C-CHJB-1YYNW107JN",NULL,"2026-02-03 07:21:59.710442","2026-02-03 07:21:59.710446",False,NULL,NULL,NULL,False
"S4417476-0521-40a3-9180-ba6df53eafc7","A-84c1b184-46c4-4eca-950d-72f675002fdd","C-CHJB-FHA7WXK79V",NULL,"2026-02-03 07:22:04.083677","2026-02-03 07:22:04.083681",False,NULL,NULL,NULL,False
"S06ca7cc-ce2d-4d72-a74e-8fc523184a61","A-84c1b184-46c4-4eca-950d-72f675002fdd","C-CHJB-OREGO71G0R","안녕하세요 불굴의 파티시에와의 대화","2026-02-03 07:24:17.859618","2026-02-03 07:24:26.269787",False,NULL,NULL,NULL,False
"Sedec1cb-58b4-4495-80fb-1a088d347f8e","A-eee94a59-1450-4596-bbb6-4478f7ea268b","C-CHJB-1PIDMNS9HE",NULL,"2026-02-03 07:59:23.033834","2026-02-03 07:59:23.033838",False,NULL,NULL,NULL,False
"S7bf9a43-c98c-42d6-ab20-f37a82faf62c","A-97576f77-d1f3-49ab-9269-5ce6b979f0cb","C-CHJB-2USPX2HKZU",NULL,"2026-02-03 08:41:35.489493","2026-02-03 08:41:35.489497",False,NULL,NULL,NULL,False
"Se3c736a-487f-4830-b11a-5eaea7451487","A-0d99ea0a-1d1c-4248-948d-4a3ecfd0d99e","C-CHJB-AIS9VUL7Z8",NULL,"2026-02-03 10:17:30.322469","2026-02-03 10:17:30.322474",False,NULL,NULL,NULL,False
"S22f743f-7c65-44f2-a67b-b5d308812c2f","A-EPJCN5WJVR","C-CHJB-VGNSO8N9JV","제빵 기술자 신제품 개발과 매장 관리","2026-02-03 11:01:19.204993","2026-02-03 11:01:26.873351",False,NULL,NULL,NULL,False
"Sac50d40-ad83-44d4-8ebb-99dd78921c2e","A-197b54fa-a714-4a8e-a835-7a2794c8b10d","C-CHJB-73W26R8ZCN",NULL,"2026-02-03 11:26:07.408394","2026-02-03 11:26:07.408398",False,NULL,NULL,NULL,False
"Sc513d79-ff34-4412-9f35-617971b8d34f","A-cbc80d25-6184-494f-b2fe-0e13c03064cf","C-CHJB-39DO1OV2F2","레시피 핵심재료 질문","2026-02-03 11:43:44.941337","2026-02-03 11:44:09.303332",False,NULL,NULL,NULL,False
"Sd931943-e066-432b-9811-d676083f938e","A-87605c22-6077-400f-aa81-20d60c3dc9b3","C-CHJB-CM2WMYQ1EZ","디저트 마초 업장 이름 문의","2026-02-03 13:52:28.075741","2026-02-03 13:52:40.30349",False,NULL,NULL,NULL,False
"S567b8dd-595a-4a27-9f5c-a3612d1974e2","A-87605c22-6077-400f-aa81-20d60c3dc9b3","C-CHJB-QD7VRS73WU","광장시장 갈릭 여신 경력 소개","2026-02-03 14:07:00.341152","2026-02-03 14:07:09.31254",False,NULL,NULL,NULL,False
"Sb8b9f73-c14c-4bce-8db4-09c5b02c8653","A-dcf838b1-a6a9-46ba-b628-8abebbfe0c2d","C-CHJB-5S5YP20R80","북한산 정상 빵집 인기 메뉴 추천","2026-02-03 14:09:04.79409","2026-02-03 14:09:21.186415",False,NULL,NULL,NULL,False
"Sbebe012-8f8e-4e66-9ddf-6415d47f5904","A-fa58b54f-9923-44e1-8d26-e192f27a2bbf","C-CHJB-IUGNJKJQLP","빵의 종류와 특징에 대한 질문","2026-02-03 16:33:50.311847","2026-02-03 16:34:07.40406",False,NULL,NULL,NULL,False
"Sa16b490-d171-43cd-bce1-4b2d38a136d6","A-fa58b54f-9923-44e1-8d26-e192f27a2bbf","C-CHJB-I5P9AL8243",NULL,"2026-02-03 16:34:28.724796","2026-02-03 16:34:28.7248",False,NULL,NULL,NULL,False
"S4e05fbd-65ac-4f97-aaf3-39fc3f95c87f","A-bb2ac615-e420-4ee7-a1d2-3c24f3e38d0d","C-CHJB-FNTVNTCRW6",NULL,"2026-02-04 01:48:54.760203","2026-02-04 01:48:54.760206",False,NULL,NULL,NULL,False
"S5f4bfb2-3d4c-43de-8378-5ed150845aee","A-bb2ac615-e420-4ee7-a1d2-3c24f3e38d0d","C-CHJB-H0JWSWOX8K",NULL,"2026-02-04 01:55:47.20103","2026-02-04 01:55:47.201034",False,NULL,NULL,NULL,False
"Sb61ef15-a343-4779-b2af-2af4fb1fdba1","A-bb2ac615-e420-4ee7-a1d2-3c24f3e38d0d","C-CHJB-C7EXVK2RFJ",NULL,"2026-02-04 01:57:14.543094","2026-02-04 01:57:14.543098",False,NULL,NULL,NULL,False
"S0d6ca5a-4323-4d84-8dc9-cccba5a276bf","A-16b377ea-774a-451e-87dd-3dcc553cdcb9","C-CHJB-2USPX2HKZU","일본식 베이커리 종류와 특징","2026-02-04 02:13:48.475555","2026-02-04 02:14:08.195607",False,NULL,NULL,NULL,False
"S4e4625a-d33f-4681-a84a-e65b59249f81","A-16b377ea-774a-451e-87dd-3dcc553cdcb9","C-CHJB-CXFYVL1NYJ","대구 피자 맛집 추천 요청","2026-02-04 02:46:20.726768","2026-02-04 02:46:31.335458",False,NULL,NULL,NULL,False
"S1ff22fe-c7bb-49e9-95e6-0adb2043adb0","A-c74fdd28-4884-4ba5-8289-bc5ea316dbf5","C-CHJB-UXI10P8GH2","베이킹 실수 원인 분석 및 해결 방법","2026-02-04 04:39:50.893779","2026-02-04 04:40:45.787271",False,NULL,NULL,NULL,False
"Sbe393d2-516e-4f72-a053-67d5e33ec1ae","A-1626bde6-2e3e-4ee4-8d5a-73ad0c67092a","C-CHJB-PKB9RGZAVT",NULL,"2026-02-04 06:59:48.776281","2026-02-04 06:59:48.776285",False,NULL,NULL,NULL,False
"S85bab54-4546-45aa-af22-f39624b9859a","A-19a87dd8-1ff0-4fab-bd5c-045425520f55","C-CHJB-U7MCDOBVVK","이우 출전 의미와 설명","2026-02-04 07:45:01.176581","2026-02-04 07:45:24.212087",False,NULL,NULL,NULL,False
"Sd93b16b-73c0-4130-853e-f18a03f9b0e8","A-19a87dd8-1ff0-4fab-bd5c-045425520f55","C-CHJB-26H9PNIJ2I","계기 질문에 대한 답변 요청","2026-02-04 07:46:00.812954","2026-02-04 07:46:16.325728",False,NULL,NULL,NULL,False
"S6b38c5a-e191-46fc-ba7c-8ca81479c12d","A-19a87dd8-1ff0-4fab-bd5c-045425520f55","C-CHJB-FNTVNTCRW6","대구 밀밭 베이커리 유명세 질문","2026-02-04 07:47:02.911914","2026-02-04 07:47:19.505152",False,NULL,NULL,NULL,False
"S446cee7-94a9-4f69-a1f5-8ceda6f92758","A-8d676446-c557-41ce-b11c-77faeb1bba81","C-CHJB-I1D4H0WMOS","반갑습니다 건강한 빵 굽기 시작하기","2026-02-04 07:59:25.101","2026-02-04 07:59:34.603212",False,NULL,NULL,NULL,False
"S94c531b-ce95-4dab-95a5-46ae238d15d8","A-8d676446-c557-41ce-b11c-77faeb1bba81","C-CHJB-LO4B27C2KF","어린 나이에 꿈 찾기와 열정","2026-02-04 07:59:52.451039","2026-02-04 08:01:20.062812",False,NULL,NULL,NULL,False
"S205df63-640d-44b5-8e34-569549dbed1c","A-1401b1ab-0d1f-4b24-b64d-bb1746cf72ea","C-CHJB-Y6TG3VWP70","하트 디자인과 제빵 제품 개발","2026-02-04 08:02:42.816057","2026-02-04 08:03:00.88245",False,NULL,NULL,NULL,False
"Sf5a6b41-f4cb-4c04-b71a-21dce1482c98","A-1418edcc-402b-462e-94ce-696e493030c9","C-CHJB-1PIDMNS9HE",NULL,"2026-02-04 08:57:59.726982","2026-02-04 08:57:59.726986",False,NULL,NULL,NULL,False
"S69d74a4-5050-4ce6-8460-5d9c4623f486","A-1418edcc-402b-462e-94ce-696e493030c9","C-CHJB-5S5YP20R80","북한산 정상 빵집 위치 문의","2026-02-04 08:58:10.121821","2026-02-04 08:58:25.071782",False,NULL,NULL,NULL,False
"S68a9ec3-a7db-41fd-bca7-47a886f1c664","A-02108605-6f8e-4d70-8966-e9ed799affb2","C-CHJB-ATP64DLQVZ","자신있는 빵 종류 소개","2026-02-04 09:01:30.930413","2026-02-04 09:01:57.804388",False,NULL,NULL,NULL,False
"S0d05a13-9fd3-4533-a6b7-f3da42632252","A-87602624-c419-40d5-9ef9-a2123deb0143","C-CHJB-26H9PNIJ2I",NULL,"2026-02-04 09:14:18.401828","2026-02-04 09:14:18.401831",False,NULL,NULL,NULL,False
"S785bc77-d6d0-4f26-9dc1-cba79922837d","A-f5f6cbe6-3494-453e-bf39-371bb69b4835","C-CHJB-6IP78SP3BG",NULL,"2026-02-04 09:14:22.496481","2026-02-04 09:14:22.496485",False,NULL,NULL,NULL,False
"S546d609-38c7-4efa-9526-a783d262a32f","A-87602624-c419-40d5-9ef9-a2123deb0143","C-CHJB-QD7VRS73WU","광장시장 갈릭 여신 아쉬움 표현","2026-02-04 09:14:49.017531","2026-02-04 09:14:56.728556",False,NULL,NULL,NULL,False
"S399f984-195b-4c2d-acdc-a41cb2846889","A-BA01YUWGRV","C-CHJB-J1Q65PCW2W","도넛의 여왕 이름 질문","2026-02-04 09:15:57.011211","2026-02-04 09:16:02.139",False,NULL,NULL,NULL,False
"S239d29d-3f67-4b66-8327-8b11eeb4dd40","A-b14e6781-8d2c-467b-9417-96a202ab9a79","C-CHJB-5S5YP20R80","북한산 정상 빵집 하이그라운드 제빵소 질문","2026-02-04 09:24:50.598106","2026-02-04 09:24:56.152474",False,NULL,NULL,NULL,False
"S6630666-43a9-46d4-95f6-38d021112384","A-11493451-e100-4c13-9f6a-734d3c004be6","C-CHJB-26H9PNIJ2I","크친자와의 대화 시작하기","2026-02-04 09:38:06.265853","2026-02-04 09:38:18.808213",False,NULL,NULL,NULL,False
"S4eecd4a-a7b2-4381-82cb-9b68659ca8d3","A-c90ea3d6-a4d0-4bda-885a-07cee2897cbd","C-CHJB-W37DEY3H71","어글리베이커리 대기 시간 문의","2026-02-04 10:03:23.033204","2026-02-04 10:03:49.288306",False,NULL,NULL,NULL,False
"S6a3a104-0300-428b-a3e2-77bb1f68ed9e","A-c90ea3d6-a4d0-4bda-885a-07cee2897cbd","C-CHJB-2USPX2HKZU","홍대 터줏대감 빵집 이름 질문","2026-02-04 10:05:16.944574","2026-02-04 10:05:31.163009",False,NULL,NULL,NULL,False
